博主,ID,发布时间,页码,链接,正文
柯中,383563149,2026-04-13 01:10,1/104,https://xueqiu.com/5243796549/383563149,周日晚间，不管津巴布韦的配额怎么落地，今年这个板块减量表内供给是100%的事情。只是看减多少而已。 4家正规的中资可能不会有减少，而其他小一点的，基本多少会减一点量，还有非正规的，那么整体就会有所减少。 另外方案肯定存在明显的bug。配额没了大概率可以继续申请，不存在时间限制，不然就面临裁员减产，税收降低等一系列问题，这个也是津巴布韦不愿意看见的事情（有钱不要是傻）。 所以这个事情最终的结果就是要建厂的赶紧建，配额用完了继续申请（毕竟不打算建的都有匹配产能配额，打算建的还不能给足配额呢？那是打算让他们裁员减产吗？显然是极低的概率） 至于期货端，配额多少不重要，恢复出口基本是板上确定了，所以跟2月26日一样，高开走低，周1就是利空落地低开走高？ $赣锋锂业(SZ002460)$ 周日晚间，不管津巴布韦的配额怎么落地，今年这个板块减量表内供给是100%的事情。只是看减多少而已。 4家正规的中资可能不会有减少，而其他小一点的，基本多少会减一点量，还有非正规的，那么整体就会有所减少。 另外方案肯定存在明显的bug。配额没了大概率可以继续申请，不存在时间限制，...
柯中,383546658,2026-04-12 20:13,1/104,https://xueqiu.com/5243796549/383546658,像你这样说明年负增长的人一直没少过
柯中,383522799,2026-04-12 12:16,1/104,https://xueqiu.com/5243796549/383522799,参考第一张图片：有谁见过产能和需求是过去2年增速100-150%的情况下，库存数据相对过去两年的均值是持平的行业。且还在说过剩？是个正常的人都不会这样说，除非他屁股是歪的。 而且这种极端库存迟早会反噬。看看阳光那边没有对冲机制被反噬成什么样了，整个产业链的中下游都面临和存在同样的问题。 $赣锋锂业(SZ002460)$$宁德时代(SZ300750)$$阳光电源(SZ300274)$ 参考第一张图片：有谁见过产能和需求是过去2年增速100-150%的情况下，库存数据相对过去两年的均值是持平的行业。且还在说过剩？是个正常的人都不会这样说，除非他屁股是歪的。 而且这种极端库存迟早会反噬。看看阳光那边没有对冲机制被反噬成什么样了，整个产业链的中下游都面临和存在同样的问...
柯中,383520323,2026-04-12 11:31,1/104,https://xueqiu.com/5243796549/383520323,今年1-3月，单车带电量增速是34%，销量不用增长13%，只用持平就能达到全年国内动力电池的增速34%了。而如果销量能完成13%的增速，单车带电量达到25%的增速，则全年动力电池的增速将达到1.13*1.25=1.4125，41.25%，将大超预期。 $赣锋锂业(SZ002460)$$宁德时代(SZ300750)$
柯中,383515036,2026-04-12 10:16,1/104,https://xueqiu.com/5243796549/383515036,专栏锂电池本周行业更新4-11 1、库存 本周库存端，周度社会库存环比增加1453吨至101802吨，其中下游库存环比下降224吨至45969吨，其他环节库存环比增加1170吨至37190吨，上游库存环比增加507吨至18643吨。 供给端，周度产量环比增加257吨至25627吨；4月碳酸锂产量环比增加4%至110950吨。 这个图算是很清晰。最近表...
柯中,383322908,2026-04-10 11:05,2/104,https://xueqiu.com/5243796549/383322908,关键是他说的是他几天内可能解决，其他家情况不太清楚。 市场期货是顶级理解。另外公司今年是40+30的精矿预期，大概折合8万吨当量。
柯中,383309630,2026-04-10 10:22,2/104,https://xueqiu.com/5243796549/383309630,今天锂电池大爆发。 锂电池板块目前看基本可以确认从去年Q4到今年Q4同环比全增长的行业。 机构还不打算动手吗？ $赣锋锂业(SZ002460)$$欣旺达(SZ300207)$$宁德时代(SZ300750)$ 今天锂电池大爆发。 锂电池板块目前看基本可以确认从去年Q4到今年Q4同环比全增长的行业。 机构还不打算动手吗？ $赣锋锂业(SZ002460)$$欣旺达(SZ300207)$$宁德时代(SZ300750)$
柯中,383251546,2026-04-09 22:08,2/104,https://xueqiu.com/5243796549/383251546,预估的，可能都不到1万吨，留了一些库存，明天早上交流会就知道了。 $中矿资源(SZ002738)$
柯中,383247206,2026-04-09 22:05,2/104,https://xueqiu.com/5243796549/383247206,有人说评价一下，可以简单提一嘴，明天早上有电话会在看看具体情况。 略差的方向： 1、公司2025年5月开始做碳酸锂套保，去年半年亏了4700万（平仓部分），未平仓部分还亏了1.24E负债，商品是9700多万负债（未平仓）。 今年1季度因为之前的产线1月份刚恢复，加上去年4季度基本库存没有多少了，所以1季度只销售了1万吨不到，大概盈利6.5-7E。 但是做套保，去年4季度未平仓的亏损，加上4季度末的套保持仓1季度至少有亏1.5-2亿左右（预估）冲回这个套保的亏损，实际利润应该是7E-7.5E左右。 做套保这个事情确实没法。对面也还有一个也是4季度套保，本来预告的业绩范围，最终差的也有1-2E的偏离值。因为去年Q4到今年Q1，价格上行的有点夸张，所以一般上游公司有做套保的都会做，没有做套保的，这一轮才是吃到肉了。 2、铯铷业务去年相对一般般，不知道是不是为了今年涨价做准备，今年是涨价年。 好一点的方向： 1、又继续增储了几十万吨碳酸锂，从288万吨到343万吨，虽然品味继续有所下降，但是这个矿的量，已经算是大矿了，而且目前还有南面的还没有勘探，如果勘探完成，最终应该是可以到400-450万吨的这个级别的。虽然品味很一般，但是就量级来看已经算是中大型了。 2、现金流非常不错，4季度现金流很好，全年净现金流16亿，远大于净利润。 所以去年资本开始并不算低的情况下，负债率基本没有太大变化，账上现金依然充沛。 所以今年开发硫酸锂工程，基本没有什么压力。 3、公司长期愿景还不错，又是10万+以上的ppt。如果津巴布韦这个事情这次彻底解决，至少短期地缘政治问题可以忽略了，加上这个储量，慢慢挖就行。 公司说原材料目前可以用到2季度末，如果套保不继续明显亏损，2季度环比会有所增长的，主要还是套保这块影响略有点大，希望2季度还是少做一点套保为好。 之前记得说过今年就看30E左右是比较适合的。业绩不要乱预期，这个板块的核心点还是整体估值能不能继续向上打开空间。 只能说这一轮如果去年4季度做了套保的公司，1季度业绩可能都会比大家想的要少，但是没有做套保的，相对计算器应该可以简单的按一下。 $中矿资源(SZ002738)$$赣锋锂业(SZ002460)$ 有人说评价一下，可以简单提一嘴，明天早上有电话会在看看具体情况。 略差的方向： 1、公司2025年5月开始做碳酸锂套保，去年半年亏了4700万（平仓部分），未平仓部分还亏了1.24E负债，商品是9700多万负债（未平仓）。 今年1季度因为之前的产线1月份刚恢复，加上去年4季度基本库存没有...
柯中,383044869,2026-04-08 17:32,2/104,https://xueqiu.com/5243796549/383044869,这个应该是锂矿暂时最低估值了，Q1只有15w的均价，暂时做到个位数估值。没想到被手抓矿偷了家。 $赣锋锂业(SZ002460)$$天齐锂业(SZ002466)$
柯中,383039565,2026-04-08 16:59,2/104,https://xueqiu.com/5243796549/383039565,目前产业紧平衡到非常紧张，希望产业链每个环节都能够获得相应的利益，才是健康的，目前15万并没有对下游环节产生不可接受的影响。 有些话还是需要上游来发声。 $天齐锂业(SZ002466)$$赣锋锂业(SZ002460)$$宁德时代(SZ300750)$
柯中,382703784,2026-04-05 15:26,2/104,https://xueqiu.com/5243796549/382703784,就看看从2022年到现在4年过去了，赣锋锂业权益产能提高多少就知道有多难了。 特别是国外几个盐湖，平均单万吨投资额都是15-20e。 这个还是在上一轮赣锋大幅度盈利的情况下。 不要被某说法锂不缺，世界上没有没有缺的资源，缺的是相应匹配的资本开支。 $赣锋锂业(SZ002460)$$紫金矿业(SH601899)$
柯中,382697160,2026-04-05 12:25,2/104,https://xueqiu.com/5243796549/382697160,专栏锂电池本周行业更新4-5 1、库存。  供给端，周度产量数据环比增加556吨至25370吨；4月预计碳酸锂产量环比增加4%至110950吨。 库存端，周度碳酸锂社会库存环比增加860吨至100349吨，其中下游环比减少464吨至46193吨，其他环节增加520吨至36020吨，上游环比增加804吨至18136吨。 整体还是在可控范围内的。因为...
柯中,382417660,2026-04-02 17:55,2/104,https://xueqiu.com/5243796549/382417660,3月最后一周目前修复的不错，环比增速还不错，4月份可以更进一步了，开始同比增长了。 $宁德时代(SZ300750)$
柯中,382184169,2026-04-01 13:55,2/104,https://xueqiu.com/5243796549/382184169,我也认为宁德时代是一家非常伟大的企业，是他告诉大家地球上是不缺锂的。 碳酸锂每万吨资本开支10-15E，以后每年需求增速50-60万吨，资本开资500-900E。 现在几家国内龙头企业，资本开支加起来不足小几百E。不过没关系，宁德赚的钱可以解决这个资本开支的。 $宁德时代(SZ300750)$
柯中,382065185,2026-03-31 21:38,2/104,https://xueqiu.com/5243796549/382065185,是的，所以阳光前面发了商品套保的公告。估计下一步就是要套保做多才符合自身利益。
柯中,382063442,2026-03-31 21:32,2/104,https://xueqiu.com/5243796549/382063442,是的，储能的签单到交付节奏太慢了，涨价过快对他不太友好。 所以前段时间，有部分下游储能都在观望，不敢签单，就是单子都还在，但是大家在犹豫等待，即使如此，排产依然是供不应求，交付周期持续维持高位。 $阳光电源(SZ300274)$
柯中,382054064,2026-03-31 20:56,2/104,https://xueqiu.com/5243796549/382054064,上游压着只能赚个手续费。跟下游说，你看碳酸锂涨成什么样了，所以价格必须涨，你得受着。最终底牌一看，电芯两头通吃。 所以再说什么碳酸锂影响储能吗？影响的部分都让阳光受着了，因为类似储能公司涨价周期很迟钝，需要半年左右，还是合同不对等，向上游电芯价格不锁定，向下价格传递过慢。 而如果碳酸锂涨到最后，下游接受不了，销售量下滑，储能公司和电芯公司自然会降价的。 另外交流会，主动放弃国内项目，毕竟国内项目只有10%的毛利，主攻国外市场，所以营收增速有限。公司预期2026年储能增速50%左右。去年43GWh，今年看60GWh+。 $宁德时代(SZ300750)$ 上游压着只能赚个手续费。跟下游说，你看碳酸锂涨成什么样了，所以价格必须涨，你得受着。最终底牌一看，电芯两头通吃。 所以再说什么碳酸锂影响储能吗？影响的部分都让阳光受着了，因为类似储能公司涨价周期很迟钝，需要半年左右，还是合同不对等，向上游电芯价格不锁定，向下价格传递过慢。<...
柯中,381854054,2026-03-30 21:34,2/104,https://xueqiu.com/5243796549/381854054,还是超预期一些的 库存这块0.54万吨库存，一年生产18.5万吨，平均一个月1.55万吨，只有10天不到的库存，一季度想想就知道继续下降了。2026年度的碳酸锂权益量参考之前的，变化不大。 锂矿的中军就靠赣锋来带着板块突了。 $赣锋锂业(SZ002460)$
