ID,发布时间,点赞数,评论数,转发数,链接,正文
343036234,2025-07-18 08:20:22,843,120,27,https://xueqiu.com/1965894836/343036234,有一种勤奋，每天给自己喂大量的垃圾数据，成为市场观点和情绪的复读机，却认为自己懂了。
342910724,2025-07-17 11:18:48,273,47,4,https://xueqiu.com/1965894836/342910724,不算聪明，也不算精力旺盛，但情绪稳定，也比较有韧性。如果可以重选天赋，我肯定更愿意选前者，再没法重选的情况下选择适合自己的工作还是很重要的，也慢慢意识到后者也是天赋。
342732795,2025-07-16 10:17:43,332,40,10,https://xueqiu.com/1965894836/342732795,我们国内卖方推港股小票应该多一份审慎，增发快，资本运作便利，这些特点都是收割小散户的利器，所以一度香港本地散户几乎绝迹，南向来的内地资金并没有改变这个本质。港股a股化，但它依然是港股的制度和监管，依然是港股。
342472375,2025-07-14 17:10:36,331,220,22,https://xueqiu.com/1965894836/342472375,中报季开局了，目前呈现的特点是实体差，金融好，进一步脱实向虚。
342176996,2025-07-11 14:54:31,352,60,14,https://xueqiu.com/1965894836/342176996,有一个很大的误区，即我们知道一切，或者具备所有条件，才开始行动，无论是投资还是创业，我认为都不是这样的，所谓完美时机都来自后视镜，投资和创业都有冒险的部分。
342168386,2025-07-11 14:21:54,219,77,3,https://xueqiu.com/1965894836/342168386,不能涨点日活就叫协同，要么体现在销售费用的节约，要么体现在gmv的增长，目前两者都没做到，但也不能只看静态，能不能在今年完成产品端的迭代，实现这两点之一决定了未来的持续投入度，我的容忍度是到年底，不知道道长是不是也一样。
341787828,2025-07-09 11:27:24,251,48,5,https://xueqiu.com/1965894836/341787828,既然同样的标的现在港股可以比a股贵近30%，我们也不用非从基本面去解释那些奇奇怪怪的上涨，所谓自有大儒为我辩经，价值投资大多时候是包装出来的门面，真正遵循的一直是少数人。
341618464,2025-07-08 10:48:55,321,92,8,https://xueqiu.com/1965894836/341618464,有时候一场战争的目的是多样的，比如我们对越南的自卫反击，很多分析和批评都是战术上细节上的，而重新激发一个组织的活力可能对管理者来说是更重要的部分。
341522009,2025-07-07 15:30:19,192,73,1,https://xueqiu.com/1965894836/341522009,我们目前最大的仓位也不是没有隐忧，它有很多好的想法或者可能性，但技术落地上总是差点意思，这可能是长期容错性好（壁垒）带来的双刃剑，碰上技术改良还好，拿来主义，如果赶上技术革命，生态大变，那会麻烦。
341504577,2025-07-07 13:52:14,351,94,5,https://xueqiu.com/1965894836/341504577,中国权益资产前几年胜在便宜，再往前胜在成长，论稳定后的公司治理，内卷型的竞争环境，有一些硬伤，估值完成修复后还是要在全球市场多做比较。
341130177,2025-07-03 15:59:31,791,246,54,https://xueqiu.com/1965894836/341130177,我们做什么 ，不做什么 二季度从宏观来看风云变换 ，市场也很精彩 ，美股从交易川普 ，到信川普就行 ，同样匍匐于权力之下 ；港股则快速A股化 ，局部估值泡沫吸引来大量融资 ，一些AH股出现罕见倒挂 。但微观层面整体是缺乏变化的 ，deepseek带来的短暂高潮后中国相关资产又进入沉寂 ，一些行业又重新开始卷起来 ，伴随着地产的再次下行 ，我们还在消费通缩的螺旋之中 。 今年分母端为主要驱动力的行情演绎到当下 ，对我们当然是不利的 ，我们空头端的挑战更大 ，因为我们空的是分子 （企业经营 ） ，涨的是分母 （估值水平 ） 。两者共同作用下 ，企业的内生回报持续下降 ，但另一个常识是 ，对大部分中国资产不要假设太长的久期 ，竞争和周期的轮回下城头变幻大王旗 ，所以不要因为当下的低利率为个股支付太高溢价 。 在逆风中 ，我还是想聊聊我们基金的底层逻辑 ，即我们做什么 ，不做什么 。如果我们认为底层资产是有泡沫的 ，那在这些底层资产上加杠杆的商业模式 ，即使短期的边际很好 ，我们也不会碰 ，比如曾经的房地产开发行业 ，杠杆越足股价越涨 。回到当下 ，银行等行业的资产质量在下降 ，但保险为主的资金持续举牌买入 ，这带来了股价和基本面的背离 ，短期而言 ，他们的投资回报很好 （股价被买涨了 ） ，但我们不会因此而买入保险 ，和我们当年没有为此买入内房股一样 ，即使他们一度都呈现出静态低估值高分红的特征 。错误得到奖励 ，依然是错误 。 市场为短期的边际变化投票 ，我们为正确的做事投票 ，当然不存在客观意义上的绝对正确 ，我们对正确的理解来自商业常识 ，来自长期主义 。比如旅行ota的龙头企业 ，两次疫情期间 （非典 、新冠 ）都逆势投入 ，短期财务上的恶化带来了市占率的扩张 ，如今他们又为海外市场投入 ，市场再次投下不信任票 ，担心利润率下行 ，我们站在什么维度来评价会得出不一样的结论 。比如重新卷起来的电商行业 ，原来的龙头长期持续丢失市占 ，对一直缺乏流量抓手的它是不是一次契机 ？市场担心投入 ，我们更担心它慢性死亡 ，如今有一搏的机会并变得更聚焦 ，我反而愿意高看一眼 。当下大红大紫的潮玩 ，我们开始买入时 ，它也在 “困境 ”之中 ，短期增长乏力 ，利润下行 ，但对即使在困境中坪效依然傲视的它来说 ，多开几家店把报表做好看难吗 ，但 “尊重经营 、尊重时间 ” ，我们是不谋而合的 。 这种逆向且长期为先的筛选模式也一定程度回答了管理规模的问题 ，这样的机会出现时我们面临的竞争非常小 ；整个市场充斥着卖家 ，买家非常少 ，那是我们行动的时候 。另一个事实是 ，其实很多年前我就只能用出以前的7 、8成功力了 。 最后 ，我希望投资人投我们也用一样的刻度 ，不是短期净值的波动 ，而是我们是否诚实正确的做事 ，是否尊重常识 ，是否恪守长期主义 。感谢投资人长期以来的认同 ，我们最早的投资人投我们已经10年 ，希望我们可以继续一起互相学习和成长 。
340503842,2025-06-28 17:09:50,204,62,5,https://xueqiu.com/1965894836/340503842,看空不敢空，业绩下行和估值上行同时作用，忐忑，只有内生长期回报率下行是确定的。
340408656,2025-06-27 15:51:44,406,40,5,https://xueqiu.com/1965894836/340408656,过去几周是我离投资最远的时候，对于一种爱好，哪怕休假也会情不自禁去思考去竞争，十多年来第一次投资不再是我的第一优先级，照顾好自己，平衡健康、家庭、工作，这也是长期呆在牌桌上的一部分。回归工作第一天。
339921188,2025-06-24 17:30:18,214,45,3,https://xueqiu.com/1965894836/339921188,若干年后历史只记得雷霆的冠军，而不是第七场哈利伯顿撕裂的跟腱；我们走到现在也有很多幸运，和平、健康等等不是天经地义，所以，没有借口。
338897799,2025-06-16 13:47:16,397,159,21,https://xueqiu.com/1965894836/338897799,从产业到投资，我没有聊到哪怕一位不看多黄金的，这算是目前零分歧的一个投资物，我还是不习惯在这样的共识下下注，mark下，很多年后再回看吧。
338457767,2025-06-12 12:09:32,402,53,9,https://xueqiu.com/1965894836/338457767,对我们是逆风时刻，但我不悲观，既不对港股长期悲观，也不对价值投资悲观，市场融资功能的恢复，投资/投机生态的丰富，这都是我们长期的利好，当下最火的潮玩没有上一轮的泡沫估值也不会来港股上市，从共识走向分歧，未来也会从分歧走向共识，反而只看价值只看股息是市场活力的丧失。
338220085,2025-06-10 22:16:27,260,28,7,https://xueqiu.com/1965894836/338220085,潮流趋势和股市也有相通之处，大为流行时就不那么酷（有吸引力）了，又到重新播种（储备知识）的时候。
337783007,2025-06-06 18:29:51,487,56,2,https://xueqiu.com/1965894836/337783007,鉴于这个群体老来惹我，我就直说了，一些人懂的生意刚巧是段总懂的，把段总的话各种加工搭售私货，这早就成了一门雪球上的生意经。你们忘了投资的第一课，独立思考，实事求是。
337625241,2025-06-05 17:42:31,521,127,26,https://xueqiu.com/1965894836/337625241,我非常乐意对赌一年后的茶饮股，只是没人能给我锁定一年的货源，平台补贴下的异常需求叠加行业里公司纷纷上市融资后的扩张，明年这时需求掉，供给爆，同店压力会非常大，可能进入闭店周期。
337572117,2025-06-05 12:22:50,197,37,3,https://xueqiu.com/1965894836/337572117,很多明星港股的日均换手率异常低 ，这也和我们经验不同 ，通常业绩释放 ，股价上涨会带来流动性的改善 ，但这些不是 ，很有意思的现象 ，a股市场对减持和再融资限制颇多 ，但港股其实是便利的 ，10多年前我见过这类玩法被大股东收割的案例 ，当然也可能是用别人钱赚表现费的 ，对他们是双赢 。所谓 “新 ”瓶装旧酒 。
337411051,2025-06-04 11:10:48,234,79,9,https://xueqiu.com/1965894836/337411051,今年以来a股的投资人在港股如鱼得水，而我们反而水土不服，主场变客场，这可能会是一个长期存在的挑战。
336583535,2025-05-27 20:04:29,371,48,5,https://xueqiu.com/1965894836/336583535,我经历过不止一次私有化前业绩大变脸，停派息，所以我没有那么自信，黑盒子对中小股东不是什么加分项，我喜欢诚实透明的治理，当然我每次这么讲都要被人嘲讽。
336142540,2025-05-23 11:25:49,210,102,14,https://xueqiu.com/1965894836/336142540,不到5000万股的流通盘，撬动了几千亿市值的公司，也撬动了万亿市值体量的行业估值中枢，这是价值回归还是博傻游戏？
335983827,2025-05-22 10:30:11,329,44,15,https://xueqiu.com/1965894836/335983827,长期而言对规模资金，港股多一个自由交易的溢价，往往体现在风调雨顺时；a股则多一个下行保护的溢价，往往体现在狂风骤雨时；这是股息税差异，资金成本等导致ah定价不同的另一层市场变量。
335750667,2025-05-20 16:46:59,301,75,17,https://xueqiu.com/1965894836/335750667,好的生意和人，非对称的赔率，变化和边际，时间上对应长中短，就是我们投资的全部。抛开宏观和政策上的纷纷扰扰，按这个标准筛，越来越难，从自下而上的机会角度我对中期未来是偏悲观的，也可能是我能力的不足。
335170704,2025-05-15 10:42:45,267,23,0,https://xueqiu.com/1965894836/335170704,我不会在公开场合提任何有利益冲突的中小公司，这不止是合规的要求，也是对我的保护。看好后面卖了（总会发生），有割韭菜的嫌疑；看好还没买够，是对信托责任的违背。
334974972,2025-05-13 23:00:39,184,90,10,https://xueqiu.com/1965894836/334974972,把名字遮住，低估值，低共识，有一定增长，这些信号都告诉我这是一个买点。今年真是纠结的一年。
