发布时间,正文
2014-03-19 15:55:00,"$华能国际(SH600011)$ 煤价维持低位保持较高盈利水平， 商誉减值损失计提较大略影响业绩增速。2013年公司毛利率达23.14%， 同比上升近7个百分点；净利润率9.79%，同比上升4.6个百分点，全年盈利水平相比2012年均有大幅提升。主要得益于电煤价格同比下降较大，营业成本明显降低，同时2012年利率的下调也使得财务费用有较为明显的下行，也提升了利润率。分季度看，毛利率和净利润率在三季度达到顶峰，分别为25.9%和11.49%，四季度有明显回落，分别为20.57%和5.65%，环比三季度有较大回落，主要是四季度电煤价格回升较快，达到了年初的水平，成本率上升较快所致。另外，全年公司计提了14.56亿元的资产减值损失，同比大增67.08%，其中由于对一些收购公司进行了全额计提,商誉减值损失就达9.8亿元，这略影响业绩增速，不过预计14年减值将下降。 　　财务成本下降较快，资本结构逐步优化。公司三费比例全年达8.19%， 同比下降0.7个百分点， 其中财务费用率下降达1个百分点至5.62%，利息支出等资金成本下降较快，费用得到有效控制。另外，公司长期借款下降16.6%，在降低利息支出从而降低费用的同时， 使得公司资产负债率同比降低超过2个百分点至71.55%，资本结构逐步在优化。 $华能国际(SH600011)$ 煤价维持低位保持较高盈利水平， 商誉减值损失计提较大略影响业绩增速。2013年公司毛利率达23.14%， 同比上升近7个百分点；净利润率9.79%，同比上升4.6个百分点，全年盈利水平相比2012年均有大幅提升。主要得益于电煤价格同比下降较大，营业成本明显降低，同时2012年利率的下..."
2014-03-19 17:09:00,华能最可怕的是对煤价的弹性太好了，所以确定性比较差，长期投资一定要有确定性，一旦煤炭走强，华能国际我还是要立刻走的
2014-03-19 18:56:00,真心便宜的金融街，5PE，盈利一半是靠租金和物业管理，房产开发盈利居然只占一半
2014-03-20 06:57:00,浦发银行报表出来，银粉都说好的不得了，我就不添油加醋了，咱泼点冷水，浦发拨备计提不足，才是盈利增速超预期的主要原因，下图分别是中报，三季报，年报数据，自己看
2014-03-20 07:34:00,呵呵，银行股这么多，估值除了平安差距都不大，光看PE你怎么不选光大，兴业啊，看PB怎么不选交通啊，不要经不起几句话的挑逗，俺也是银行第一重仓。
2014-03-20 07:49:00,曾经满仓兴业，增发消息出来第一时间清仓，永远不重仓兴业了。不过兴业的拨备确实好过浦发，不管是整体，还是今年。非标多，不代表坏账多，虽然兴业的风控不算特别强，但是比浦发不算差，但是今年拨备态度上兴业确实强过浦发
2014-03-20 08:34:00,此一时彼一时，当初北京银行估值相当高，经过几年下跌，估值与大多数股份行差不多，暂时限制开省级分行的决定已经过了几年了， 河北省委书记接见北行董事长的报道也出来了，当然这些都不是主要原因，主要还是两点，第一估值在银行股中不高，第二风控是最好的两家之一
2014-03-20 09:25:00,工行，甚至比北京银行还好很多，但是因为进攻性不强，而北京银行的隐患目前看还没有出事的任何苗头，并在走向好的路，所以选择北京银行。工行的风控只能用两个字形容----逆天，虽然坏账，拨备等数据上工行一点都不占优，但是我个人确认工行的风控是最棒的
2014-03-20 10:19:00,$海螺水泥(SH600585)$ 1-2月份，全集团共生产水泥2210万吨、熟料2890万吨，同比分别增长18%和24%；产销型材4.2万吨。全集团实现汇总营业收入、利税同比分别增长35.5%、112.5%，实现利润占全省省属企业利润的63.9%。---集团数据整个海螺集团，包括海螺型材
2014-03-20 10:34:00,海螺型材的价额差不多1万一吨，4.2万吨差不多跟去年同期持平，所以利润的增长应该完全属于海螺水泥
2014-03-20 10:47:00,是的，我预测1季度翻倍，去年0.18，今年0.36-0.40，海螺1季度利润一般只占整年的11-13%，而我在2月初就提出1季度翻倍的预测，基于海螺水泥下面数家工厂完成全年利润的13%以上，也就是说1个月完全去年整个季度的利润，考虑春节因素，后面2月抵前面一月的利润，所以翻倍基本上铁板钉钉，今年整体利润预测增长22%-30%，即120-130亿，差不多就是2.40-2.60元，现价PE5.8-6
2014-03-20 12:00:00,【CCI1动力煤价格指数今日报516.0元/吨】 ，较上一期下降1.5元/吨，昨日5500大卡成交价格多在515元/吨，甚至有贸易商把价格报在510元/吨之下，市场需求依然不好，降价才有销路。
2014-03-20 20:51:00,明天最后一杀，主力也就一个目的折算150019，把10多亿盈利捧回家，俺是短线低手，千万别信
2014-03-25 02:50:00,$海螺水泥(SH600585)$ 冀东水泥上居然亏损11亿，靠，12.43的成本，13年分红也太不给力了，坚定了1季度后跑路的心
2014-03-25 08:33:00,上周全国水泥市场价格 358 元/吨，环比小幅上升 0.3 元/吨，幅度为 0.1%。价格上涨主要是因为低标号水泥上涨 1 元/吨，其中环比哈尔滨（50）、山东（10）、南宁（-30），湖北鄂东和陕西宝鸡分别上调 10-20 元/吨（单位：元/吨）。高标号水泥价格整体稳定，其中环比哈尔滨（10）、济南（10）、合肥（-10）、兰州（-10）。全国磨机开工率增加 13%至 47.8%，水泥库存比下降 0.8%至 71.3%。全国水泥煤炭价差 274 元/吨，环比不变。 上周全国水泥市场价格 358 元/吨，环比小幅上升 0.3 元/吨，幅度为 0.1%。价格上涨主要是因为低标号水泥上涨 1 元/吨，其中环比哈尔滨（50）、山东（10）、南宁（-30），湖北鄂东和陕西宝鸡分别上调 10-20 元/吨（单位：元/吨）。高标号水泥价格整体稳定，其中环比哈尔滨（10）、济南（10）、合肥...
2014-03-25 08:38:00,$华能国际(SH600011)$ 2014年2 月底，水电（+13.4%）、核电（+16.7%）、风电装机（+25.2%）增速快于火电（+6.1% ），体现了我国电力能源结构正在向低碳、清洁方向转型。火电利用小时同比降幅（-14 小时）小于行业整体降幅（-34 小时），总体来看，电力供需基本平衡。
2014-03-25 08:55:00,是的，但是在冀东水泥上的持股，比自建更划算，冀东大约7500万--8000万吨产能，按吨重置成本400-500元算，起码价值300亿，即便按海螺水泥年报12.74的冀东股价计算，不过178亿，考虑今年买入的4000万股，按均价7.90计算，海螺每股成本在11.95计算，冀东市值只有161亿，比自己建造划算多了
2014-03-25 09:41:00,我觉得你错了，如果煤炭在现价保持稳定波动，2014年华能是能够有20%的增长的
2014-03-25 16:26:00,$海螺水泥(SH600585)$ 镇江北固海螺传来捷报，公司认真贯彻集团工作会议精神，抢抓节后市场开拓，提前完成3月份产销任务。预计水泥产量较去年同期增长43%，销量增长45%。
2014-03-26 08:03:00,增加负担，但是大秦有1.5分提价冲抵有余，15年3月前还有一次1.5分的提价，纯收益啊
2014-03-26 10:16:00,论据不对，北京银行真正的优势在于，风控稳健，媲美工行，估值不高，最好的论据是北京银行不论不良率还是逾期率，都是所有银行最低
2014-03-26 10:34:00,北京银行第一重仓，没啥好聊的，反正不涨个400%坚决不卖底仓，最好不涨，每年分红继续买，有余钱就买，北京的数据域其他银行的对比看我以前的文章，农行与北京比，这个有损北京形象
2014-03-26 10:53:00,@不惑亦惑 这个是我对银行的看法，特别几乎包括所有银行，当然也有$北京银行(SH601169)$
2014-03-26 13:49:00,，3月1日-24日，全国日均发电量148.97亿千瓦时，比上年同期增长8.48%。3月中旬，全国铁路日均装车15.98万车，比3月上旬增长0.81%。大秦铁路，华能国际，海螺水泥
2014-03-26 15:12:00,是的，农行看上去不错，但是我通过看垃圾行业的报表，确实是工行最少，虽然次都跑不掉都有，但是占比极少，而且我身边所有银行界人士，一致推荐工行风控，我看好工行就是这个角度
2014-03-27 19:15:00,$上汽集团(SH600104)$ 操，这么好的分红，今天犹豫半天，没买，怕跟去年一样
2014-03-27 19:52:00,$浙江医药(SH600216)$ 好吧，浙江医药的年报果然无比之烂，烂的比我想的更烂，
2014-03-27 20:18:00,14年继续追杀VE，年报报告已经成立欧洲销售公司，帝斯曼和巴斯夫的成本绝对高过浙江医药，等奈诺沙星上市，就是翻身之日，四大变2大，就是巅峰时刻
2014-03-27 20:38:00,别说一季报，连中报都别指望，中报，三季报的烂，反而是进仓机会，奈诺沙星今年必定出来了
2014-03-27 20:55:00,基本因素决定VE行业还是寡头垄断的行业，现在被杀的如此惨烈难道没有浙江两个巨头的人为因素吗，往年的默契停产在国内两厂的大扩产中破灭，四大变两大成为可能，BSF和DSM的旧设备的低效，加上更贵的人力成本，完全没有赢的可能
2014-03-31 06:14:00,$海螺水泥(SH600585)$ 海螺最怕是，市场销量没上去，占比上去了，也就是说市场总量萎缩，这个是海螺的最怕
2014-03-31 10:07:00,$国投电力(SH600886)$ 满盘获利无抛压
2014-03-31 12:45:00,$华能国际(SH600011)$ 神华4月份的动力煤价格将维持3月份的优惠政策，华能还有的一涨
2014-03-31 15:01:00,$兴业银行(SH601166)$ 很想看1166的年报，于是买了点，等看报表，摸一把就走，，，，，，，，，，，，，，，，，，，，，，
2014-03-31 17:18:00,$兴业银行(SH601166)$ 年报出来了，每股2.16元，4季度拨备44亿，13年拨备113亿，疯了，拨备比2.68，比年初暴涨0、68%。营收1093亿，4季度营收290亿，历史新高，前三季度803亿。其中浙江利润同比下跌67%。净资产收益率22.39%，核心资本8.68%，一级资本10.83%。拨备覆盖率352%。资产减值损失181.88亿，同比大增58亿 $兴业银行(SH601166)$ 年报出来了，每股2.16元，4季度拨备44亿，13年拨备113亿，疯了，拨备比2.68，比年初暴涨0、68%。营收1093亿，4季度营收290亿，历史新高，前三季度803亿。其中浙江利润同比下跌67%。净资产收益率22.39%，核心资本8.68%，一级资本10.83%。拨备覆盖率352%。资产减值损失181.88亿...
2014-03-31 19:30:00,$海螺水泥(SH600585)$@天地侠影 于3.27日再次更新微薄，  天地，你平安出来了吗？网页链接 @管我财@释老毛@岁寒知松柏@雪球
2014-04-01 07:32:00,$兴业银行(SH601166)$ 仔细看了兴业的年报，虽然利润不如预期，坏账大量增加，但是，我们可以清晰的看到，兴业的逾期账款并没有增加，说明13年兴业业绩是真实可信的，是体现了所有坏账的，应该是业绩洗澡季。另一方面，4季度利润虽然倒退，但是营收高达290亿，历史新高，14年1季度，兴业的表现不会低于其他银行，甚至会有惊喜。浦发的13年年报是释放了拨备，所以现价的兴业比现价浦发更值得拥有，虽然管理层自私了点 $兴业银行(SH601166)$ 仔细看了兴业的年报，虽然利润不如预期，坏账大量增加，但是，我们可以清晰的看到，兴业的逾期账款并没有增加，说明13年兴业业绩是真实可信的，是体现了所有坏账的，应该是业绩洗澡季。另一方面，4季度利润虽然倒退，但是营收高达290亿，历史新高，14年1季度，兴业的表现不会...
